factor,signal_date,Q1,Q2,Q3,Q4,Q5,Q1_minus_Q5
volatility_10d,2025-07-01,0.00563341,0.00211955,-0.00152528,-0.00704241,-0.00318058,0.00881399
volatility_10d,2025-07-02,0.00409158,0.00539773,0.00765910,0.00414299,0.00062239,0.00346919
volatility_10d,2025-07-03,-0.00293309,-0.00861122,-0.01095707,-0.00832828,-0.01410205,0.01116896
volatility_10d,2025-07-04,0.01067527,0.01417640,0.00897855,0.01529791,0.00677079,0.00390448
volatility_10d,2025-07-07,0.00524596,0.01133989,0.00962305,0.00905194,0.01382141,-0.00857545
volatility_10d,2025-07-08,0.00379862,0.00691674,-0.00188339,0.00082781,-0.00400159,0.00780022
volatility_10d,2025-07-09,0.00906349,0.00554378,0.00732671,0.00140713,-0.00303524,0.01209873
volatility_10d,2025-07-10,0.00073572,0.00169909,-0.00026966,-0.00159193,-0.00077267,0.00150838
volatility_10d,2025-07-11,0.00628555,0.00925253,0.00455242,0.01078366,-0.00268833,0.00897388
volatility_10d,2025-07-14,-0.00912525,-0.01058670,-0.01199728,-0.00681714,-0.02064116,0.01151591
volatility_10d,2025-07-15,0.00464395,0.00695597,0.00756494,0.00527401,0.00131938,0.00332457
volatility_10d,2025-07-16,0.00280133,0.00584281,0.00512684,0.00738910,0.00324707,-0.00044574
volatility_10d,2025-07-17,0.00209050,0.00320099,0.00222056,-0.00109897,-0.00093057,0.00302106
volatility_10d,2025-07-18,0.01510890,0.01621033,0.01764068,0.00944127,0.01979764,-0.00468874
volatility_10d,2025-07-21,0.00284728,0.00432010,0.00151223,0.00094517,0.00539743,-0.00255015
volatility_10d,2025-07-22,-0.00595423,-0.00809262,-0.00559786,-0.00436720,-0.00841301,0.00245878
volatility_10d,2025-07-23,0.01220479,0.01105023,0.01149335,0.01040598,0.01111614,0.00108865
volatility_10d,2025-07-24,0.00306194,0.00239346,0.00560607,0.00004244,-0.00221980,0.00528174
volatility_10d,2025-07-25,-0.00051796,0.00419277,0.01000436,-0.00345760,0.00614854,-0.00666650
volatility_10d,2025-07-28,0.00252811,-0.00392582,-0.00104418,-0.00213779,-0.00420325,0.00673136
volatility_10d,2025-07-29,0.00285110,-0.00198820,0.00105904,-0.00245026,-0.01089894,0.01375004
volatility_10d,2025-07-30,-0.01533312,-0.01392634,-0.01515214,-0.01224988,-0.01376977,-0.00156335
volatility_10d,2025-07-31,0.01074397,0.01179692,0.01038570,0.00678736,-0.00285878,0.01360275
volatility_10d,2025-08-01,0.00513352,0.01162730,0.01021690,0.01047123,0.00698604,-0.00185251
volatility_10d,2025-08-04,0.01024338,0.01202271,0.00735856,0.01245661,0.01283417,-0.00259079
volatility_10d,2025-08-05,0.00188630,0.00202908,0.00370951,0.00709433,0.00050109,0.00138521
volatility_10d,2025-08-06,0.00154930,-0.00288823,0.00020214,0.00293343,-0.00521949,0.00676878
volatility_10d,2025-08-07,0.00468570,0.00286916,0.00210533,0.00167145,0.00591868,-0.00123299
volatility_10d,2025-08-08,0.00836948,0.00945631,0.01462572,0.01425540,0.01308418,-0.00471470
volatility_10d,2025-08-11,0.00223682,-0.00168410,-0.00033856,-0.00202329,-0.00876407,0.01100089
volatility_10d,2025-08-12,0.00031761,0.00031947,-0.00111167,0.00612367,0.00466674,-0.00434914
volatility_10d,2025-08-13,-0.01526664,-0.01846886,-0.02257472,-0.01666103,-0.02524475,0.00997811
volatility_10d,2025-08-14,0.00879962,0.01105677,0.01299465,0.01477393,0.01425917,-0.00545955
volatility_10d,2025-08-15,0.00586399,0.00839585,0.01133443,0.01095421,0.01221500,-0.00635102
volatility_10d,2025-08-18,0.00328282,0.00928820,0.00814783,0.00666025,0.00551711,-0.00223429
volatility_10d,2025-08-19,0.00988589,0.01062204,0.01215301,0.01183603,-0.00015916,0.01004505
volatility_10d,2025-08-20,0.00626914,0.00108999,0.00229800,0.00092266,-0.01017858,0.01644772
volatility_10d,2025-08-21,-0.00148220,-0.00092325,-0.00110938,0.00145544,0.00716690,-0.00864909
volatility_10d,2025-08-22,0.00608708,0.00787749,0.00371692,0.00164009,0.01169750,-0.00561042
volatility_10d,2025-08-25,0.00745122,0.01216238,0.01200237,0.00924864,0.00146169,0.00598954
volatility_10d,2025-08-26,-0.01610689,-0.02819510,-0.03100244,-0.02743922,-0.02404277,0.00793588
volatility_10d,2025-08-27,-0.00241327,0.00033871,0.00322749,-0.00073043,0.00856325,-0.01097652
volatility_10d,2025-08-28,-0.00147382,-0.00235571,-0.00401937,-0.00478331,0.00871252,-0.01018635
volatility_10d,2025-08-29,0.00318069,0.01131077,0.00882113,0.00534520,0.02195842,-0.01877773
volatility_10d,2025-09-01,-0.00756279,-0.00940100,-0.01171999,-0.01268642,-0.01585558,0.00829278
volatility_10d,2025-09-02,-0.01467102,-0.01987765,-0.02256629,-0.01716655,-0.02101408,0.00634306
volatility_10d,2025-09-03,0.00432144,0.00534042,0.00390815,0.00062841,-0.01383922,0.01816066
volatility_10d,2025-09-04,0.01270983,0.01843424,0.01976210,0.02381954,0.02125647,-0.00854664
volatility_10d,2025-09-05,0.01497388,0.01304969,0.01335456,0.01858498,0.00946815,0.00550573
volatility_10d,2025-09-08,0.00007330,-0.00658202,-0.00836660,0.00144991,-0.01229595,0.01236925
volatility_10d,2025-09-09,-0.00130698,0.00059781,0.00549696,0.00550492,0.00787993,-0.00918691
volatility_10d,2025-09-10,0.00575450,0.00733362,0.00803572,0.01447611,0.01836024,-0.01260574
volatility_10d,2025-09-11,-0.00182745,-0.00362108,-0.00182879,-0.00282325,0.00432406,-0.00615151
volatility_10d,2025-09-12,-0.00122836,-0.00057205,-0.00177274,0.00156781,-0.00644939,0.00522103
volatility_10d,2025-09-15,0.00982285,0.00807975,0.00745785,0.00620059,0.01318946,-0.00336661
volatility_10d,2025-09-16,0.00026048,-0.00026731,0.00255305,0.00185003,-0.00184537,0.00210585
volatility_10d,2025-09-17,-0.01435711,-0.01818374,-0.01759149,-0.02210728,-0.01236488,-0.00199223
volatility_10d,2025-09-18,0.00003373,-0.00527847,-0.00339763,-0.00124725,-0.00596621,0.00599994
volatility_10d,2025-09-19,-0.00778069,-0.00715030,0.00017900,-0.00467902,0.00087467,-0.00865537
volatility_10d,2025-09-22,-0.00494408,-0.01014958,-0.01278611,-0.01671483,-0.00367495,-0.00126912
volatility_10d,2025-09-23,0.01245680,0.01586366,0.01503211,0.01848129,0.00371262,0.00874418
volatility_10d,2025-09-24,-0.00972256,-0.00497719,-0.00283551,-0.00558076,-0.00933575,-0.00038682
volatility_10d,2025-09-25,0.00031898,0.00142276,-0.00287334,-0.00278671,-0.01102090,0.01133988
volatility_10d,2025-09-26,0.00471536,0.00642702,0.00799957,0.00839504,0.00543845,-0.00072310
volatility_10d,2025-09-29,0.00125947,-0.00212286,0.00329600,-0.00105059,-0.00365007,0.00490954
volatility_10d,2025-09-30,0.00524539,0.00678006,0.00582657,0.00200634,-0.00725773,0.01250312
volatility_10d,2025-10-09,0.01002928,0.01058025,0.00854187,0.00014539,-0.01062753,0.02065681
volatility_10d,2025-10-10,-0.00846680,-0.00619658,-0.00743482,-0.00478242,-0.01106362,0.00259682
volatility_10d,2025-10-13,0.00466324,-0.00250494,-0.00353010,-0.01306618,-0.01869377,0.02335702
volatility_10d,2025-10-14,0.00971113,0.01041486,0.01350228,0.01502434,0.01656948,-0.00685835
volatility_10d,2025-10-15,-0.00423062,-0.00806079,-0.00728153,-0.00890398,-0.00983680,0.00560618
volatility_10d,2025-10-16,-0.00730457,-0.01605771,-0.01506019,-0.01529937,-0.02697176,0.01966719
volatility_10d,2025-10-17,0.01047260,0.01504591,0.01039563,0.02094815,0.01512269,-0.00465008
volatility_10d,2025-10-20,0.01377937,0.02063076,0.01695565,0.01721187,0.02025083,-0.00647145
volatility_10d,2025-10-21,0.00533333,0.00626135,0.00149639,-0.00018826,0.00656736,-0.00123403
volatility_10d,2025-10-22,0.00779781,0.00975985,0.00854033,0.00323669,-0.00427868,0.01207649
volatility_10d,2025-10-23,-0.00370301,-0.00483404,0.00465987,0.00124512,-0.00684664,0.00314363
volatility_10d,2025-10-24,-0.00097021,0.00104647,0.00370679,0.00388715,0.00213359,-0.00310379
volatility_10d,2025-10-27,0.00375753,0.00265822,0.00145581,0.00041297,-0.00196615,0.00572368
volatility_10d,2025-10-28,-0.00376791,-0.00437910,-0.00092395,-0.00027428,0.00511010,-0.00887801
volatility_10d,2025-10-29,-0.00877233,-0.01049532,-0.00879144,-0.01482780,-0.01740527,0.00863294
volatility_10d,2025-10-30,0.01249716,0.00986838,0.01415006,0.01120649,0.00534936,0.00714780
volatility_10d,2025-10-31,0.00911251,0.01096661,0.01060599,0.01107852,0.00552278,0.00358973
volatility_10d,2025-11-03,0.00082899,0.00227012,-0.00389013,-0.00208220,-0.00922127,0.01005026
volatility_10d,2025-11-04,0.01042252,0.01185015,0.00744395,0.01300066,0.00561980,0.00480272
volatility_10d,2025-11-05,0.00600341,0.00028935,-0.00116848,0.00547931,0.00445358,0.00154982
volatility_10d,2025-11-06,0.00331339,0.00775694,0.00426102,-0.00533918,-0.00034423,0.00365762
volatility_10d,2025-11-07,0.01007738,0.00490707,0.00794034,0.00337333,0.00684305,0.00323433
volatility_10d,2025-11-10,0.00755903,0.01195323,0.01273195,0.00371935,-0.00206285,0.00962189
volatility_10d,2025-11-11,-0.00317597,0.00143311,-0.00016051,-0.00585344,0.00333762,-0.00651359
volatility_10d,2025-11-12,0.00550630,0.01053036,0.01151089,0.02084662,0.00799605,-0.00248975
volatility_10d,2025-11-13,0.00510601,0.00241393,-0.00112322,-0.00485119,-0.01055206,0.01565807
volatility_10d,2025-11-14,-0.00178760,-0.00075619,0.00205812,0.00581001,-0.00128799,-0.00049961
volatility_10d,2025-11-17,-0.00675780,-0.00903000,-0.01067753,-0.01518631,-0.01100216,0.00424436
volatility_10d,2025-11-18,-0.00869786,-0.01162525,-0.01552326,-0.01156481,-0.01255140,0.00385354
volatility_10d,2025-11-19,-0.00385152,-0.00471306,-0.00612301,-0.00843608,-0.01278792,0.00893640
volatility_10d,2025-11-20,-0.02999090,-0.03736947,-0.03992206,-0.03796765,-0.05428913,0.02429823
volatility_10d,2025-11-21,0.00965318,0.01271508,0.01528243,0.01532860,0.00019952,0.00945366
volatility_10d,2025-11-24,0.00442346,0.00950357,0.01239864,0.01154610,0.01704522,-0.01262176
volatility_10d,2025-11-25,-0.00381195,-0.00233420,-0.00861569,-0.00870124,-0.00574775,0.00193580
volatility_10d,2025-11-26,0.00280015,0.00167226,0.00312555,0.00726426,-0.00003480,0.00283495
volatility_10d,2025-11-27,0.00335137,0.01526499,0.01195013,0.01009003,0.01096635,-0.00761498
volatility_10d,2025-11-28,0.01036458,0.00639547,0.00446384,0.00357115,0.00182895,0.00853562
volatility_10d,2025-12-01,-0.00279216,-0.00462759,-0.00430765,-0.00740572,-0.00640451,0.00361235
volatility_10d,2025-12-02,0.00028134,-0.00406425,-0.00887842,-0.00928217,-0.00379509,0.00407644
volatility_10d,2025-12-03,-0.00679476,-0.01058993,-0.00793407,-0.01532840,-0.02034433,0.01354956
volatility_10d,2025-12-04,0.00572363,0.01022898,0.01621206,0.00925387,0.00700890,-0.00128527
volatility_10d,2025-12-05,-0.00177529,0.00229682,0.00590372,0.00692580,0.00900828,-0.01078357
volatility_10d,2025-12-08,-0.00843331,-0.00671593,-0.00764326,-0.00404485,-0.00945424,0.00102093
volatility_10d,2025-12-09,0.00060831,-0.00324315,-0.00365218,0.00278111,-0.00673203,0.00734034
volatility_10d,2025-12-10,-0.00977214,-0.01406322,-0.01385393,-0.01823814,-0.02980187,0.02002973
volatility_10d,2025-12-11,0.00161434,0.00250483,-0.00348585,-0.00182375,-0.01192019,0.01353452
volatility_10d,2025-12-12,0.00247985,0.00344876,-0.00222691,0.00096603,-0.00625403,0.00873387
volatility_10d,2025-12-15,-0.00927535,-0.01471131,-0.01982300,-0.02268252,-0.02572242,0.01644707
volatility_10d,2025-12-16,0.00430470,0.00706141,0.00349264,0.00568586,0.00031474,0.00398997
volatility_10d,2025-12-17,0.00856513,0.00671856,0.00512857,0.00503274,-0.00334563,0.01191076
volatility_10d,2025-12-18,0.01096311,0.01600407,0.01784319,0.01784604,0.01978982,-0.00882671
volatility_10d,2025-12-19,-0.00004410,0.00275199,0.00468784,0.00481292,-0.00099334,0.00094924
volatility_10d,2025-12-22,-0.00518996,-0.00458787,-0.00707533,-0.00732886,-0.00816388,0.00297392
volatility_10d,2025-12-23,0.00681348,0.00752817,0.01007327,0.00950704,0.00671467,0.00009881
volatility_10d,2025-12-24,0.00456628,0.00585067,0.00618308,0.00774026,0.00576221,-0.00119594
volatility_10d,2025-12-25,-0.00262876,-0.00448095,-0.00476163,-0.00102037,-0.00146828,-0.00116047
volatility_10d,2025-12-26,-0.00412047,-0.00053581,-0.00253704,0.00137203,0.00066955,-0.00479001
volatility_10d,2025-12-29,-0.00339325,-0.00621560,-0.00493917,-0.00453378,-0.00042139,-0.00297186
volatility_10d,2025-12-30,0.00239159,0.00302317,0.00441250,-0.00316304,-0.00833062,0.01072220
volatility_10d,2025-12-31,0.01187652,0.01440901,0.01614102,0.01210489,0.00583338,0.00604315
volatility_10d,2026-01-05,0.00721930,0.00896245,0.00791972,0.01186621,0.01028526,-0.00306596
volatility_10d,2026-01-06,-0.00468942,-0.00461267,-0.00329843,0.00233247,-0.00036644,-0.00432298
volatility_10d,2026-01-07,0.00830568,0.01071709,0.01162474,0.01150270,0.00870690,-0.00040122
volatility_10d,2026-01-08,0.00510567,0.00771015,0.00884178,0.01408244,0.01558431,-0.01047865
volatility_10d,2026-01-09,0.01234271,0.00949048,0.01158469,0.02087090,0.01642792,-0.00408520
volatility_10d,2026-01-12,0.00399994,-0.00256288,-0.00647776,-0.00779160,-0.01031992,0.01431986
volatility_10d,2026-01-13,-0.00347796,0.00072488,0.00732585,0.00306560,0.01020789,-0.01368585
volatility_10d,2026-01-14,0.00876589,-0.00095831,-0.00298623,0.00238960,-0.01115879,0.01992468
volatility_10d,2026-01-15,-0.00127576,0.00379777,-0.00228600,-0.00626999,-0.01708068,0.01580492
volatility_10d,2026-01-16,0.01323452,0.02011171,0.01489652,0.01569880,0.01135654,0.00187799
volatility_10d,2026-01-19,0.00933692,0.00318648,-0.00110852,0.00171301,-0.00454795,0.01388487
volatility_10d,2026-01-20,0.00293444,0.00630541,0.00799717,0.00410754,0.01587775,-0.01294331
volatility_10d,2026-01-21,0.00873900,0.00942031,0.01289446,0.01327106,0.00638748,0.00235152
volatility_10d,2026-01-22,0.00508283,0.01120526,0.01829479,0.00762226,0.01430965,-0.00922681
volatility_10d,2026-01-23,0.01111357,0.00399510,-0.00063335,-0.01412768,-0.01359674,0.02471031
volatility_10d,2026-01-26,-0.00813787,-0.00780383,-0.00583533,-0.00050797,-0.00937995,0.00124208
volatility_10d,2026-01-27,-0.00232501,-0.00298831,-0.00646755,-0.01132295,-0.01298548,0.01066047
volatility_10d,2026-01-28,0.00087143,0.00220144,-0.00392917,-0.01468338,-0.01323417,0.01410560
volatility_10d,2026-01-29,0.00576983,0.01003430,0.00155104,0.00425936,-0.00739172,0.01316154
volatility_10d,2026-01-30,-0.01813563,-0.02354859,-0.02194895,-0.01722533,-0.01704907,-0.00108657
volatility_10d,2026-02-02,0.01029558,0.01561230,0.01812517,0.02138646,0.02716893,-0.01687336
volatility_10d,2026-02-03,0.00889098,0.00651276,0.00736533,0.00857314,-0.00182398,0.01071496
volatility_10d,2026-02-04,0.00235398,-0.00289107,-0.00205441,-0.01144506,-0.01316613,0.01552011
volatility_10d,2026-02-05,0.00480219,0.00247304,0.00688450,0.00837179,0.00925546,-0.00445327
volatility_10d,2026-02-06,0.00700533,0.01448027,0.01570533,0.02060570,0.02325810,-0.01625277
volatility_10d,2026-02-09,0.00290119,0.00428895,0.00711713,0.00105041,0.00557825,-0.00267706
volatility_10d,2026-02-10,-0.00072105,-0.00005806,0.00256370,-0.00129194,-0.01522930,0.01450825
volatility_10d,2026-02-11,-0.01201303,-0.00783863,-0.00634027,-0.00290802,-0.01125630,-0.00075674
volatility_10d,2026-02-12,-0.00299326,-0.00644958,-0.00618579,-0.01107315,-0.01512639,0.01213313
volatility_10d,2026-02-13,0.01635655,0.01786995,0.01829342,0.02152058,0.00948053,0.00687602
volatility_10d,2026-02-24,0.00162844,0.00681052,0.01445410,0.01702114,0.00978743,-0.00815900
volatility_10d,2026-02-25,-0.00169137,0.00200573,0.00348202,0.00075233,-0.00036967,-0.00132170
volatility_10d,2026-02-26,0.00379346,0.00724369,0.00762609,0.00844414,0.00631405,-0.00252060
volatility_10d,2026-02-27,-0.01737950,-0.01615596,-0.01328492,-0.01554046,-0.01948879,0.00210929
volatility_10d,2026-03-02,-0.00442827,-0.02221445,-0.02472361,-0.02302578,-0.04157790,0.03714963
volatility_10d,2026-03-03,-0.01101029,-0.00570565,-0.00242699,-0.01254372,-0.00764335,-0.00336695
volatility_10d,2026-03-04,0.00863967,0.01435412,0.01523306,0.01186416,-0.00106468,0.00970435
volatility_10d,2026-03-05,0.01853091,0.02197777,0.02838046,0.01833167,0.01260211,0.00592880
volatility_10d,2026-03-06,-0.00361790,-0.00843904,-0.00388655,-0.00664447,-0.00440359,0.00078569
volatility_10d,2026-03-09,0.00780609,0.01481227,0.02068778,0.01278471,0.00308147,0.00472462
volatility_10d,2026-03-10,0.00335676,-0.00149250,-0.00209284,-0.00200312,-0.00071981,0.00407657
volatility_10d,2026-03-11,0.00281806,-0.00778859,-0.00655810,-0.00551380,-0.00887054,0.01168860
volatility_10d,2026-03-12,0.00181963,-0.00036113,-0.00031350,-0.00817585,-0.01537614,0.01719577
volatility_10d,2026-03-13,-0.00215025,0.00249367,0.00539313,0.00150229,-0.00396211,0.00181186
volatility_10d,2026-03-16,-0.00629050,-0.01729290,-0.02097108,-0.02307240,-0.02225159,0.01596109
volatility_10d,2026-03-17,0.00064662,0.00951220,0.00897857,0.01113225,0.00724390,-0.00659728
volatility_10d,2026-03-18,-0.01120859,-0.01858851,-0.02504540,-0.02542502,-0.02904618,0.01783759
volatility_10d,2026-03-19,-0.01475130,-0.02216071,-0.02940223,-0.02634809,-0.02856119,0.01380989
volatility_10d,2026-03-20,-0.04882111,-0.05460893,-0.05929923,-0.06201869,-0.05154562,0.00272451
volatility_10d,2026-03-23,0.02272594,0.03704099,0.04298469,0.03974606,0.03717493,-0.01444899
volatility_10d,2026-03-24,0.01550884,0.01721945,0.01797808,0.02533602,0.01587196,-0.00036313
volatility_10d,2026-03-25,-0.00684079,-0.01079205,-0.01484152,-0.01863233,-0.01853893,0.01169814
volatility_10d,2026-03-26,0.01245236,0.01655184,0.01853138,0.01526293,0.01328784,-0.00083548
volatility_10d,2026-03-27,0.00017449,0.00267363,0.00079839,0.00774732,0.00030357,-0.00012908
volatility_10d,2026-03-30,-0.01037225,-0.01360930,-0.01755729,-0.01792540,-0.02065123,0.01027898
volatility_10d,2026-03-31,0.01420755,0.01160731,0.01453550,0.01083332,0.00862452,0.00558303
volatility_10d,2026-04-01,-0.00862247,-0.01523959,-0.01732689,-0.01626118,-0.02451130,0.01588882
volatility_10d,2026-04-02,-0.02293974,-0.02740750,-0.02550618,-0.03484845,-0.03081607,0.00787633
volatility_10d,2026-04-03,0.01471469,0.02063559,0.02301549,0.02741248,0.01462654,0.00008815
volatility_10d,2026-04-07,0.02576686,0.03236805,0.02867274,0.03087478,0.03338648,-0.00761962
volatility_10d,2026-04-08,-0.01411573,-0.01541555,-0.01392292,-0.01236616,-0.00997214,-0.00414359
volatility_10d,2026-04-09,0.00987193,0.01113591,0.01223368,0.01463608,0.00323782,0.00663411
volatility_10d,2026-04-10,-0.00304424,-0.00464707,-0.00324174,-0.00059080,0.00729884,-0.01034308
volatility_10d,2026-04-13,0.00200455,0.00179847,0.00567003,0.00930810,0.00866050,-0.00665595
volatility_10d,2026-04-14,-0.00306856,-0.00307329,-0.00505294,-0.00958478,-0.01455308,0.01148452
volatility_10d,2026-04-15,0.00822966,0.01180109,0.01650604,0.01738585,0.01723871,-0.00900905
volatility_10d,2026-04-16,-0.00622557,-0.00473410,-0.00229366,-0.00220359,0.00443286,-0.01065843
volatility_10d,2026-04-17,0.00343196,0.00361935,0.01490950,0.01048446,0.01343573,-0.01000378
volatility_10d,2026-04-20,0.00164168,-0.00004879,-0.00092691,-0.00194743,-0.00338538,0.00502706
volatility_10d,2026-04-21,-0.00171101,0.00116864,0.00327497,-0.00294353,0.00706643,-0.00877744
volatility_10d,2026-04-22,0.00129323,-0.01381267,-0.01026343,-0.01122291,-0.01123723,0.01253045
volatility_10d,2026-04-23,-0.00328205,-0.00396181,0.00424951,-0.00269624,-0.00147595,-0.00180609
volatility_10d,2026-04-24,0.00510912,0.01070372,0.00719161,0.00517800,0.00708480,-0.00197567
volatility_10d,2026-04-27,-0.00072819,-0.00674653,-0.00184265,-0.00628091,-0.00585844,0.00513024
volatility_10d,2026-04-28,0.01244172,0.01451416,0.01768590,0.01315269,0.01243500,0.00000672
volatility_10d,2026-04-29,0.00012141,-0.00003118,-0.00134085,0.00367795,0.00795534,-0.00783393
volatility_10d,2026-04-30,0.00272222,0.00432209,0.00723764,0.01087543,0.01233653,-0.00961431
volatility_10d,2026-05-06,-0.00068597,0.00164199,0.00802745,0.01384706,0.00884247,-0.00952845
volatility_10d,2026-05-07,0.00809605,0.00619089,0.01717921,0.00827426,0.01291156,-0.00481551
volatility_10d,2026-05-08,0.00371834,0.00235822,0.00773989,0.00624270,0.01240746,-0.00868911
volatility_10d,2026-05-11,-0.01005314,-0.01525661,-0.01176708,-0.01506003,-0.01918143,0.00912829
volatility_10d,2026-05-12,0.00023621,0.00692959,0.00924297,0.00832182,0.00598826,-0.00575205
volatility_10d,2026-05-13,-0.00902849,-0.01541882,-0.01348807,-0.01510544,-0.01809414,0.00906565
volatility_10d,2026-05-14,-0.00561705,-0.00697597,-0.00720835,-0.00911379,-0.00736653,0.00174948
volatility_10d,2026-05-15,-0.00456813,0.00564847,-0.00090181,-0.00053459,0.00084749,-0.00541563
volatility_10d,2026-05-18,0.00820981,0.00744818,0.00799186,0.00742577,0.00986191,-0.00165210
volatility_10d,2026-05-19,-0.01149572,-0.01063090,-0.01287810,-0.00414137,-0.00136468,-0.01013104
volatility_10d,2026-05-20,-0.02603802,-0.02132036,-0.03220879,-0.03255400,-0.02611036,0.00007234
volatility_10d,2026-05-21,0.00611065,0.01728181,0.01120020,0.01586176,0.02505133,-0.01894068
volatility_10d,2026-05-22,-0.00552563,-0.00681765,-0.00535749,-0.00404172,0.00371312,-0.00923875
volatility_10d,2026-05-25,-0.00746153,-0.01298303,-0.01676971,-0.00817319,-0.01638377,0.00892224
volatility_10d,2026-05-26,-0.01378998,-0.02153277,-0.01608057,-0.02374408,-0.02199443,0.00820445
volatility_10d,2026-05-27,-0.00323334,0.00377748,0.00310737,0.01311805,0.00723568,-0.01046902
volatility_10d,2026-05-28,0.00459844,-0.01366773,-0.01870917,-0.01901986,-0.02748851,0.03208695
volatility_10d,2026-05-29,0.02466845,0.02384046,0.03137709,0.01752333,0.01171999,0.01294846
volatility_10d,2026-06-01,-0.01297033,-0.01886674,-0.01587982,-0.01513163,-0.00697639,-0.00599394
volatility_10d,2026-06-02,-0.01349061,-0.01150809,-0.00799984,-0.01031751,0.00427324,-0.01776385
volatility_10d,2026-06-03,-0.01724433,-0.01726207,-0.01333593,-0.01606411,-0.00106495,-0.01617938
volatility_10d,2026-06-04,0.00545246,0.00677377,0.01144813,0.01401600,-0.00235165,0.00780412
volatility_10d,2026-06-05,-0.02039692,-0.02898489,-0.02658299,-0.02993483,-0.01987588,-0.00052104
volatility_10d,2026-06-08,0.00479833,-0.00021581,0.00336947,0.01484620,0.02115399,-0.01635566
volatility_10d,2026-06-09,-0.00083697,-0.00671181,-0.01026036,-0.01740592,-0.01172316,0.01088619
volatility_10d,2026-06-10,-0.00749479,-0.01175733,-0.01046360,-0.01295161,-0.00670114,-0.00079366
volatility_10d,2026-06-11,0.01704478,0.01504704,0.01170098,0.01226427,0.00576488,0.01127990
volatility_10d,2026-06-12,0.00503818,0.00718829,0.00962511,0.01526806,0.01636456,-0.01132639
volatility_10d,2026-06-15,-0.00821962,-0.00180032,0.00622307,0.00782662,0.01543595,-0.02365557
volatility_10d,2026-06-16,-0.01860252,-0.01678257,-0.01489920,-0.00625988,-0.00097306,-0.01762946
volatility_10d,2026-06-17,-0.00547851,-0.00654370,-0.00804486,0.00104416,-0.01246821,0.00698970
volatility_10d,2026-06-18,0.00054856,0.00669365,0.00293110,0.00456055,0.00813672,-0.00758816
volatility_10d,2026-06-22,0.01319996,0.01042494,0.00865136,0.00074322,-0.02055406,0.03375402
volatility_10d,2026-06-23,-0.02397260,-0.03063418,-0.01878580,-0.01563045,-0.00610586,-0.01786674
volatility_10d,2026-06-24,-0.01868884,-0.02165161,-0.01706548,-0.01847722,-0.00692180,-0.01176704
volatility_10d,2026-06-25,-0.02281698,-0.02414477,-0.02460457,-0.02122488,-0.03327558,0.01045860
volatility_10d,2026-06-26,0.00485209,0.00382372,-0.00430023,-0.00428773,-0.01136486,0.01621695
volatility_10d,2026-06-29,-0.00702160,-0.00306711,-0.00361241,0.01277423,0.02551153,-0.03253313
volatility_20d,2025-04-16,0.00125540,0.01239364,0.00637760,0.01311699,0.00390927,-0.00265387
volatility_20d,2025-04-17,-0.00344215,0.00270523,0.00328709,-0.00390864,-0.00547537,0.00203323
volatility_20d,2025-04-18,0.00598245,0.01192850,0.01412883,0.01450199,0.01753776,-0.01155531
volatility_20d,2025-04-21,0.00579617,0.00793171,0.00241702,0.00670988,-0.00039745,0.00619362
volatility_20d,2025-04-22,0.00118069,0.00099332,0.00978579,0.00517546,0.01408577,-0.01290508
volatility_20d,2025-04-23,0.00120935,-0.00231364,-0.00607484,-0.00687866,-0.01248978,0.01369913
volatility_20d,2025-04-24,0.00433771,0.00188517,0.00465710,-0.00205812,0.00219526,0.00214245
volatility_20d,2025-04-25,-0.00857041,-0.01526247,-0.01789768,-0.01503385,-0.01082832,0.00225790
volatility_20d,2025-04-28,0.00414348,0.00803604,0.00986836,0.01507178,0.00737555,-0.00323207
volatility_20d,2025-04-29,-0.00406104,0.00865819,0.01497843,0.00591034,0.00722650,-0.01128754
volatility_20d,2025-04-30,0.01359252,0.02084018,0.02558388,0.02237911,0.03239045,-0.01879793
volatility_20d,2025-05-06,0.00536094,0.01000221,0.00699735,0.00249940,0.00840169,-0.00304075
volatility_20d,2025-05-07,0.00678861,0.00889064,0.01165063,0.01240595,0.01217475,-0.00538614
volatility_20d,2025-05-08,-0.00026637,-0.00533351,-0.01003179,-0.01067772,-0.01454292,0.01427655
volatility_20d,2025-05-09,0.00563516,0.00952874,0.01074034,0.01272372,0.00641239,-0.00077723
volatility_20d,2025-05-12,0.00083803,-0.00245658,0.00027334,0.00162559,-0.00943631,0.01027435
volatility_20d,2025-05-13,-0.00033220,0.00234646,0.00201513,-0.00337228,0.00379479,-0.00412698
volatility_20d,2025-05-14,-0.00085891,-0.00595995,-0.00439459,-0.00659522,-0.00683447,0.00597555
volatility_20d,2025-05-15,0.00171296,0.00431298,0.00415689,0.00441032,-0.00259716,0.00431012
volatility_20d,2025-05-16,0.00897701,0.01143266,0.00953126,0.00910864,0.01138618,-0.00240917
volatility_20d,2025-05-19,0.00899885,0.00883057,0.01377280,0.01040270,0.01226162,-0.00326277
volatility_20d,2025-05-20,-0.00143671,-0.00379569,-0.00470326,-0.00765618,-0.01250700,0.01107029
volatility_20d,2025-05-21,-0.01150073,-0.01481617,-0.00951027,-0.00810986,-0.01160717,0.00010644
